91.3,90.7005703768,90.5340565137,89.6849071822,89.3930170963,89.2336890629,88.309536392,87.7593321567,87.772332889,87.9081590372,87.6260104218,86.7000019772,86.4081118913,86.3400068864,86.5741502487,86.5581488833,86.3751460529,85.5531667705,85.1101877019,84.9168306776,85.1019012475,85.1579598597,84.8332162338,84.0377015551,83.2207368718,82.9908088764,82.0592124165,81.6186236942,81.6186236942,81.6226237155,81.7523440739,82.0420650236,82.0770793222,81.7960100105,80.7887802657,80.0142764496,79.8753937005,80.0193764757,79.6622606124,78.5330695285,78.1703058748,78.0719909342,78.35954526,78.5810656062,78.6381274175,78.4900593436,78.0410857956,77.1604731768,76.086608578,75.2927254456,74.962445492,74.9374402823,75.0580196195,75.2152975327,74.8649324759,73.7714995587,73.408735905,73.6587585755,73.5926625763,73.4456162755,73.132989896,72.5457287967,71.4500978798,71.2053811771,71.027541116,70.881516288,70.9909500257,71.1822330754,70.8194694217,69.7105485374,69.1912080679,69.100964278,68.3391807671,67.0969804257,66.5814431856,66.6074490459,66.1572733805,65.5873641703,65.5603576074,65.0536491013,64.3044317897,63.9325888134,63.5709563472,63.6541474696,63.25241383,62.3374888877,61.6908624369,61.3957138885,61.5264512065,61.8971563383,61.8561333492,61.227789874,60.275433244,59.3714707801,59.214192867,59.3807067301,60.0007126451,60.2549896384,59.9324554973,59.9865080466,
14.5,14.653181523,14.3339562749,14.4403550727,14.6967624659,15.0126851525,15.4508877374,15.6225445596,15.714805004,15.2476842219,14.46514996,14.1370867148,14.0549024298,14.382965675,14.5535932074,14.4492166234,13.7108717547,13.1396369921,12.5697277819,12.1267487133,12.1787956334,12.541559287,12.5235573428,12.2207831262,11.5584449021,11.3274637973,11.4765539471,11.2487307204,10.8045548908,10.733435346,10.9570547676,10.6400319258,10.8406606196,11.2729160777,11.1957635382,10.7858771093,10.8509688059,11.2069575396,11.6631601117,11.5769474639,11.402200643,10.4687345688,10.0352917524,9.72595550275,9.87811371762,10.2195216441,10.0282385944,9.41099806854,9.08182683399,9.30229834093,8.92931667364,8.33395769013,7.49166930966,7.04389680007,7.14120217376,7.2465897581,6.8285036204,6.11308386863,5.3208296939,4.66708955553,4.1691473734,3.71415237161,3.35138871794,3.03876233845,2.96864778058,3.1413342459,2.80883465346,2.15936827463,1.77724621617,1.3962697376,1.18730547212,1.57286953852,2.75339577822,4.14294896009,9.05600703055,17.8056720003,21.1963398766,22.0386282571,22.5081877245,23.5073917146,25.4528617448,27.8194278898,33.9460114518,35.329719155,35.8682563264,36.3451594883,36.4738631509,36.6465496162,36.9547905154,37.668699522,38.7170534147,38.932287613,39.5746679107,40.5251193713,43.1594801228,45.9703696636,46.8160827172,47.2686658696,47.4055106052,47.4325171681,
79.3,78.6855180442,77.6922913801,76.5585398459,76.0717793729,75.9906017597,75.7532916941,75.2825111669,73.6903051426,72.5968722254,71.7832369691,71.3557207213,71.2137788232,70.6906232547,69.0984172305,68.3334682644,67.9270815632,66.507805799,65.7601486456,65.4365101196,65.5186944046,66.022891945,66.7535394006,67.1163030543,67.2297864893,68.022040664,68.2859218067,68.2859218067,68.9685915751,69.8853552879,70.1237219207,70.2717899946,70.0025535752,69.6899271957,69.9114475419,70.6907621188,71.8476304358,72.326990818,72.4132034658,72.4652503859,72.4011628611,72.9513670965,73.6369729535,73.7707627547,73.6011641608,73.355387312,73.1011103187,73.4049765385,74.3883197069,74.8627703316,74.9914739941,75.0164792038,75.6918436567,76.0625487886,75.9652434149,75.4032559906,75.1318734362,75.0918520892,75.6342656018,75.8536887318,75.8406879994,75.4084325414,74.5746556349,73.0901241264,71.5463337188,68.4330645846,66.2340502071,65.2288329477,64.9925789479,64.3259160419,63.5735713869,62.7582727743,61.8304051158,60.5225764715,56.36051997,54.1673284542,52.231391053,51.2480478846,50.5770429633,50.0058082007,49.8320917366,49.7468864349,49.1569324179,47.7644442988,45.138002545,43.1973080792,42.5661714592,42.3012204005,42.05119773,42.0862120286,42.0662093615,41.3761842354,39.3414513514,38.332205063,37.8191967761,37.3690211107,37.3470175607,37.4726726973,37.4776727389,36.9077635288,
51.7,52.2554266556,53.2566310538,53.826540264,54.1690651316,54.3355789947,54.3705932933,54.3495902058,54.2045865523,54.3979435766,55.0488326865,56.024338784,56.5758464617,56.5057319038,56.7792629242,56.6311948503,56.0874864224,56.0784861794,55.4103778699,55.1293085582,55.2014332327,54.8899042457,54.533915512,53.6847661805,53.4047755659,53.2454475324,53.1994150596,53.3372786614,53.0915018127,52.7139568516,51.8733764828,50.6028137696,49.8089306371,49.2013155809,48.7402716654,48.6409469593,47.9957377184,48.0157403855,48.1454607439,48.3150593378,48.0264220128,47.6534403455,47.0223037254,46.3827451111,45.3613134197,44.9337971719,44.948798297,45.0360184646,45.3063276614,45.8762368716,46.5371373555,46.8399115722,46.9696319305,46.732321865,46.8185345127,47.0495156175,47.7395407436,47.9980807227,48.1095388577,47.9848993831,47.6930092972,47.3085934481,47.2264091631,47.7559499459,48.4504126755,48.4594129185,49.0439874185,49.1879701937,49.194970308,48.8823439285,48.9897541549,49.343491033,49.1759492715,48.8981142422,49.0718307063,49.8226105157,50.011821177,49.9958198115,49.7319386688,50.0555771948,51.0041271041,51.7754361523,51.9347641858,51.9317641768,51.8706884037,51.6110813054,51.2984549259,51.5979570881,52.0996487218,53.0090774704,53.8462504124,54.2445040659,54.0428349111,53.6630031399,53.5818255267,53.7176516749,53.8565344239,54.7460637708,55.2377816656,55.4750917312,
16.2,16.3861050129,16.6244716456,17.6196867845,17.8728993913,18.4521194736,19.6089877907,21.7177976204,24.1729008885,26.2926510327,28.048147531,29.4826028601,30.404903184,30.8830343686,31.2491965234,32.2286134806,33.6240447222,35.8056667926,36.6704253277,36.792019327,36.4247226817,36.5453020189,36.1142328932,36.1722980182,35.7039584645,34.8321843956,34.2858819058,33.8320933759,33.9293987496,33.4475764311,32.6601936928,32.2711796465,32.2000601018,31.4303447425,31.0367181666,31.0597222231,31.0977405244,31.3234608996,31.7136267262,31.666592088,31.2821762389,31.5068459012,31.1418174064,30.6759142577,30.5431422204,30.8027493187,30.5759777562,30.9523806078,31.0124527116,30.8024445616,30.1357816556,29.30030815,29.1837850355,29.1497719281,29.3765434907,29.1862968323,28.7167373649,28.1415168325,28.1945665139,28.6459453795,28.5121555784,27.9658530885,27.9588529742,27.4318703125,26.8063129708,26.839324955,27.1053464967,27.0302055546,26.55207437,25.8694046017,25.7821844341,26.2751447267,26.4560813305,26.3658375406,26.2238956425,25.5412258742,25.330173401,24.3249561416,23.94855329,23.7322725403,23.8650445776,23.6872045165,22.9927417868,21.9995151228,21.1842165103,20.6585108867,20.2532888627,20.1600198129,20.3763005625,20.09091037,19.0856931106,18.5939752157,18.7013854421,19.0394471078,18.9994257608,18.2687783052,18.0981507728,18.4262140179,18.577349236,18.3400391704,
21.1,21.6725618303,22.7293473086,23.3788136874,23.7258140038,24.057203409,24.1737265234,23.9511568732,24.2925647996,24.6508085979,25.1412853161,25.7339386131,26.5694121187,26.9804670339,27.3308320907,27.2647360914,27.1166680174,27.497644496,28.5439015403,29.0343782586,29.1712229942,29.239327999,29.127869864,29.4816067421,30.3747250035,30.774137725,30.9478541891,30.9368537455,30.8334879508,31.1027243702,31.7737292915,32.0173863669,31.9563105938,32.0931553293,32.6697075069,33.4816821114,35.308710308,36.0362945443,36.2131031615,36.5213440606,37.6082117076,39.092743216,41.8003000776,42.6056589232,42.791763936,43.1298256016,43.8392152757,45.9923504724,47.1922088388,47.5527109353,48.491806869,50.878316573,52.3006109662,53.6814080488,54.4353199059,55.1552849029,55.4602437898,56.2331489873,57.6434200339,59.5327790742,60.5024474021,61.151913781,61.6337360995,63.2952133265,65.3931747384,66.6848673138,67.2092972412,67.6215216036,68.5815353763,70.289058952,70.8250188514,71.3494487787,71.7327172929,73.0514446731,73.5100656966,73.8370216792,74.9304545964,75.4898133121,75.6399258425,76.1466343486,76.9147584704,77.9402851783,79.1799456123,80.4610191185,81.1870750875,81.6676658462,81.6916704553,81.9966293422,82.3258005767,83.1344619519,83.4781045259,84.7644739066,85.1170860523,85.2002771747,85.008994125,85.3899706036,86.6398286904,87.0924118429,87.148470455,87.0763457805,
3.9,4.0144964288,4.72689684588,5.60219704745,5.78106891951,5.88847914595,5.69200814517,5.37718491866,5.47348092189,5.73095433347,6.56473124,7.62788732115,11.9220539288,14.2560025826,15.5530459276,15.8933376754,16.5982272119,17.3273419411,18.2912063652,19.2864215041,20.6730478939,21.1244267595,22.1939942113,25.8528147474,27.6456379065,28.5605628488,29.3302782081,29.5143147179,30.0023127296,30.689389651,31.9418130903,34.5063682851,35.3183428897,35.5800858915,36.3513949397,38.7994878846,41.2687155896,42.6152003583,43.2310607497,43.452581096,43.8943644634,44.5917958772,45.9495937228,49.2909437039,51.6184600519,52.8455147252,53.6708508305,53.9145079059,54.5400652476,56.6988485985,57.2955628417,57.4415876697,57.8100196392,58.2399034548,59.3577829467,62.0161530881,63.9568475538,64.9540551295,65.6923999982,66.0438882046,67.0985591213,67.4199895897,68.4516904264,71.2273712506,72.3208041678,72.7964804778,73.2228144605,73.3955009258,73.5018997236,73.5921435135,73.7958948518,74.2388739205,74.367577583,74.1164921351,73.4670257562,72.7695943424,71.6220363689,70.1246129024,67.7246481019,54.3799490142,49.5166780752,47.7570926294,46.5498888202,45.6220211617,45.203935024,44.4794051048,43.7064999073,42.1894461741,41.6392419387,39.7589878607,36.6563779895,35.7704248101,35.2058027614,35.0862378415,34.313332644,33.2198997268,31.8901580206,31.1172528231,30.380451968,30.3173684865,
74.2,73.669178125,72.9199608134,72.7708706636,72.7778707779,72.9650106188,73.2897542447,73.4316961427,73.3916747957,73.2538111939,72.942282207,72.3563651944,71.6983344999,70.6520774556,70.3117857078,70.2376503366,69.9598153073,69.3314718321,68.6325529698,67.4228888486,67.0646450504,66.8431247042,66.1352371987,64.2549831207,63.3140035162,62.4936985081,62.2180166697,62.0184280195,61.8795452704,61.429369605,60.2440447447,58.0795888004,56.433054371,55.8336247478,55.3798362179,55.192696377,54.2777714348,52.3275072223,50.8776530094,50.4418323832,49.0345459928,48.0171926208,47.0552553743,46.6301026491,46.2605345185,46.0702878601,46.0382769329,45.8324417135,45.2598798832,43.8131232575,43.0044618824,42.8706720812,42.1276814486,41.3451471867,39.6337012755,38.9813875813,38.6709553033,38.5998357586,38.1229325967,37.1055792246,36.661403395,36.7034281084,36.5726907904,36.1940028573,35.5877561662,34.5785098778,33.4146020755,32.1094803077,31.0982134013,30.7286452706,30.5404702144,30.8388830009,31.7018952383,33.4331561114,35.1845779933,37.6326709382,43.1976933793,44.387839666,44.8012344402,44.9842372705,45.9539055985,47.2536347495,47.7490835186,48.1765997664,49.0697180278,50.3857099725,50.8026218048,51.6112831799,53.7255516015,54.7069297377,55.4639831021,58.3018031194,59.9299335316,60.6023896748,61.0216511003,61.2306153657,62.0244984982,63.0500252061,64.0900179325,64.4358982279,
14.3,14.966662906,15.9228407858,16.2867364479,16.2757360042,16.1784306306,16.0324058026,16.2952175939,16.5903661423,17.4834844038,17.9204954889,18.3152774619,18.1353734097,18.3516541593,18.6719816644,19.6054477386,20.5790041254,21.0769463075,21.4856652077,21.5849899138,21.2256173721,20.5718772338,20.5528749471,20.6856469843,20.273422622,20.2844230656,20.3164339928,19.7714292408,19.6437420124,19.5393654284,19.8334271846,19.6077068094,19.2528444031,18.7771680931,18.157162178,17.494823954,17.1241188221,16.9831969272,16.9381665275,16.9791895167,17.4366007613,17.6010598523,17.269670447,16.6244612061,16.5442901014,17.0957977791,18.0144036371,19.0502418295,23.0363868589,24.066025416,28.4799173853,35.3378368879,37.5368512654,39.1540824551,40.0635112037,40.7016616829,40.737677243,41.3521591988,41.3911789838,41.9770959964,42.7325774205,42.8663672216,42.6416975593,42.3268743327,42.3959840447,42.7009429316,42.5231028705,42.9075187195,42.8021311352,43.0983671177,42.818376503,42.5024538164,42.7030825102,42.9162249546,43.4216773432,44.0347825565,44.6715266966,45.3439828398,45.5125528441,45.0814837185,44.78633517,44.7693335322,45.2963161939,45.3644211988,44.9684829161,45.1165509901,45.5679298556,46.1286021887,47.0163418644,47.4957022466,47.5277131737,47.0096417601,47.1160405579,47.4630408743,47.43002889,47.2982743465,46.8552952778,46.4981794145,46.1932205276,46.0420853095,
68.2,67.7877756376,67.299777626,66.1545338868,65.6947019743,65.8264565179,65.8554646503,65.6734951213,65.1990444966,63.9619176806,62.6755482999,61.7806307707,61.5883109331,60.6604432746,59.544810926,59.2299876995,58.0518522804,57.5489083235,57.4657172012,56.9924910994,56.2275421333,54.9878816993,54.1231231642,53.4821546124,53.4991562503,53.0405352268,51.4483292026,50.0138738735,49.5295848692,49.4463937469,49.5750974094,49.3441163047,48.4880592552,47.1072621725,46.6761930469,46.7132099405,46.3851466953,45.8556059125,45.0633517378,44.7703761349,44.4839041857,44.403733081,44.5466952718,44.8396708747,45.2922540271,45.2472236275,44.5302909674,44.2033349849,43.8929027069,43.7376736247,43.7817020414,44.0306624658,44.3743050399,44.4213396781,44.0392176197,43.5769605829,43.4947762979,43.668492762,43.9658168229,43.7495360733,43.0111912046,42.4531446376,42.2968913,42.4032900978,42.0540474038,41.4003072654,40.9810458399,41.1837558754,41.772362641,42.3383042334,42.366311553,42.0744214671,41.5689690785,40.9817079791,40.6679835207,40.7370932327,40.1959732313,40.1669650989,40.7093786115,41.0653673452,41.1546030818,40.8907219391,40.2483416414,39.8337754873,39.844775931,40.1475501476,39.9323159494,40.2144645648,39.978210565,39.6523611212,39.1481635808,38.8278360758,38.9130413774,39.4374713048,39.4764910898,39.1649621029,39.200977663,39.5626101291,40.5678273886,41.2446489433,
